index	radiation	nominal	deviation	normDev	
3010	154.370000	1012.61216015	858.242160147	0.847552689889	
3011	166.270000	1017.49439583	851.224395834	0.836588780557	
3012	189.470000	1021.87249991	832.402499911	0.814585479092	
3013	221.850000	1025.76622079	803.916220794	0.783722649954	
3014	197.320000	1029.21067213	831.89067213	0.808280262396	
3015	207.890000	1032.20373952	824.313739519	0.798595963141	
3016	260.010000	1034.71447325	774.704473253	0.748713285915	
3017	358.020000	1036.67816917	678.658169171	0.654646918738	
3018	208.750000	1038.21834341	829.468343412	0.798934394364	
3019	301.650000	1039.25143063	737.601430634	0.709743002407	
3020	228.810000	1039.79258053	810.982580533	0.77994649675	
3021	409.730000	1039.85184388	630.121843881	0.605972713891	
3022	1187.740000	1039.42594647	0.0	0.0	
3023	1226.980000	1038.51001942	0.0	0.0	
3024	884.000000	1037.10450157	153.104501573	0.14762687978	
3025	1039.710000	1035.21716867	0.0	0.0	
3026	1065.870000	1032.82762141	0.0	0.0	
3027	1049.490000	1029.99962496	0.0	0.0	
3028	935.120000	1026.62739152	91.5073915218	0.0891339859793	
3029	1051.820000	1022.81898616	0.0	0.0	
3030	1039.810000	1018.53489271	0.0	0.0	
3031	1043.460000	1013.77713658	0.0	0.0	
3032	1041.720000	1008.47482725	0.0	0.0	
3033	1034.980000	1002.84985664	0.0	0.0	
3034	1016.550000	996.578468872	0.0	0.0	
3035	983.000000	989.943056478	6.94305647838	0.00701359177475	
3036	997.520000	975.217072392	0.0	0.0	
3037	987.490000	967.262052607	0.0	0.0	
3038	977.600000	958.747483829	0.0	0.0	
3039	969.690000	949.781540398	0.0	0.0	
3040	991.400000	940.33650545	0.0	0.0	
3041	875.800000	930.61332369	54.8133236899	0.0589002137565	
3042	1182.660000	920.254406035	0.0	0.0	
3043	683.180000	909.529482992	226.349482992	0.248864371331	
3044	1024.430000	898.452271437	0.0	0.0	
3045	956.880000	886.919034416	0.0	0.0	
3046	1014.150000	874.890576522	0.0	0.0	
3047	516.360000	862.741226653	346.381226653	0.401489132491	
3048	473.290000	849.813903183	376.523903183	0.443066301661	
3049	700.740000	836.701977621	135.961977621	0.162497497624	
3050	514.000000	823.293928494	309.293928494	0.375678621923	
3051	447.450000	809.227302556	361.777302556	0.447065121769	
3052	485.040000	794.969132	309.929132	0.389863102257	
3053	880.280000	780.491551162	0.0	0.0	
3054	527.760000	765.305086639	237.545086639	0.310392666645	
3055	509.230000	750.11843329	240.88843329	0.321133867133	
3056	399.900000	734.061548638	334.161548638	0.455222793318	
3057	297.880000	718.082957596	420.202957596	0.585173277197	
3058	272.870000	701.7749654	428.9049654	0.611171652662	
3059	242.800000	684.976207859	442.176207859	0.645535133609	
3060	284.270000	668.086804439	383.816804439	0.574501399951	
3061	327.680000	650.543113857	322.863113857	0.49629779638	
3062	392.220000	632.691667513	240.471667513	0.380077184291	
3063	444.530000	614.601517561	170.071517561	0.276718349534	
3064	466.410000	596.529555706	130.119555706	0.218127592273	
3065	346.500000	577.876039582	231.376039582	0.400390436242	
3066	539.740000	559.141134014	19.4011340138	0.0346980982683	
3067	427.270000	540.213690997	112.943690997	0.209072248408	
3068	469.320000	520.781386809	51.4613868087	0.0988157182884	
3069	329.250000	501.171481855	171.921481855	0.34303923523	
3070	370.080000	481.395732178	111.315732178	0.231235394785	
3071	281.640000	461.465808873	179.825808873	0.389683927639	
3072	358.580000	441.190189263	82.6101892634	0.187243939856	
3073	538.790000	421.121312513	0.0	0.0	
3074	205.520000	400.383487021	194.863487021	0.486692117277	
3075	454.390000	379.391011508	0.0	0.0	
3076	167.620000	358.713382	191.093382	0.532718854631	
3077	116.600000	337.31202036	220.71202036	0.654325986144	
3078	102.480000	316.038582157	213.558582157	0.67573579371	
3079	85.480000	294.837489127	209.357489127	0.710077574418	
3080	66.930000	273.002403514	206.072403514	0.754837323267	
3081	67.680000	251.404186036	183.724186036	0.730792072053	
3082	63.390000	230.058875375	166.668875375	0.724461836578	
3083	57.140000	208.104369747	150.964369747	0.725426236511	
3084	48.370000	185.764597555	137.394597555	0.739616694264	
3085	44.050000	163.783477163	119.733477163	0.731047351277	
3086	43.090000	141.732802005	98.6428020048	0.695977223406	
3087	38.950000	119.697029957	80.7470299567	0.674595100529	
3088	31.830000	97.3903370932	65.5603370932	0.673170861196	
3089	28.630000	75.0449664353	46.4149664353	0.618495398693	
3090	23.690000	52.6716241859	28.9816241859	0.55023221011	
3091	15.510000	30.3554340486	14.8454340486	0.489053591684	
3092	11.970000	8.25595209263	0.0	0.0	
3093	9.040000	0.0	0.0	0.0	
3228	2.550000	0.0	0.0	0.0	
3229	5.140000	0.489771426251	0.0	0.0	
3230	8.540000	22.8313943897	14.2913943897	0.625953638476	
3231	10.680000	44.7222301778	34.0422301778	0.761192589065	
3232	8.420000	67.5659400861	59.1459400861	0.875380998336	
3233	5.480000	89.4917782501	84.0117782501	0.938765324512	
3234	5.490000	111.382928394	105.892928394	0.950710579447	
3235	6.220000	134.264810406	128.044810406	0.95367363957	
3236	20.990000	156.053530331	135.063530331	0.865494872462	
3237	19.910000	178.218013744	158.308013744	0.88828289811	
3238	25.060000	200.450336194	175.390336194	0.874981501774	
3239	66.820000	222.008842388	155.188842388	0.699020997176	
3240	87.170000	244.197433957	157.027433957	0.643034742064	
3241	76.730000	265.69534957	188.96534957	0.711210602202	
3242	62.820000	287.363017727	224.543017727	0.781391493947	
3243	81.580000	308.828445151	227.248445151	0.735840395272	
3244	101.780000	329.941082488	228.161082488	0.691520682321	
3245	117.440000	351.328351846	233.888351846	0.665725810676	
3246	389.400000	372.342603462	0.0	0.0	
3247	417.020000	393.117174617	0.0	0.0	
3248	195.950000	414.055388715	218.105388715	0.526754136426	
3249	569.580000	434.390703903	0.0	0.0	
3250	538.920000	454.864797187	0.0	0.0	
3251	241.360000	474.459770131	233.099770131	0.491295120905	
3252	155.670000	494.30626757	338.63626757	0.685073788837	
3253	133.700000	513.339097612	379.639097612	0.739548379187	
3254	95.320000	533.689406174	438.369406174	0.821394243736	
3255	93.180000	552.81733948	459.63733948	0.83144522911	
3256	38.990000	571.376505233	532.386505233	0.931761282372	
3257	52.020000	590.110330331	538.090330331	0.911846993136	
3258	84.930000	608.626988312	523.696988312	0.860456401653	
3259	48.330000	626.556602648	578.226602648	0.922864111884	
3260	68.720000	644.081177217	575.361177217	0.893305374492	
3261	187.420000	661.83317475	474.41317475	0.716816854835	
3262	403.240000	678.813407077	275.573407077	0.405963412337	
3263	735.570000	695.761519435	0.0	0.0	
3264	467.270000	712.162925991	244.892925991	0.343872050978	
3265	532.630000	728.556726062	195.926726062	0.268924462644	
3266	635.680000	744.288121898	108.608121898	0.145922148564	
3267	309.270000	759.931843865	450.661843865	0.593029292697	
3268	170.040000	774.615230762	604.575230762	0.780484564146	
3269	173.890000	789.542103672	615.652103672	0.779758420493	
3270	222.280000	804.187274646	581.907274646	0.723596720555	
3271	266.390000	818.120988728	551.730988728	0.674388013912	
3272	310.440000	831.632274052	521.192274052	0.626710013925	
3273	197.650000	845.154068075	647.504068075	0.766137314525	
3274	82.980000	857.758059315	774.778059315	0.903259434174	
3275	47.990000	870.303453422	822.313453422	0.944858313717	
3276	33.940000	882.23842379	848.29842379	0.961529673743	
3277	44.940000	893.920935643	848.980935643	0.949727097545	
3278	93.910000	905.181912849	811.271912849	0.896252898266	
3279	158.420000	915.910102981	757.490102981	0.827035426857	
3280	239.880000	926.485545629	686.605545629	0.741086084795	
3281	425.460000	936.285562996	510.825562996	0.545587354099	
3282	416.180000	945.905650244	529.725650244	0.560019543289	
3283	528.740000	954.893904485	426.153904485	0.446284034785	
3284	363.220000	963.300620047	600.080620047	0.622942213011	
3285	243.460000	971.646657619	728.186657619	0.749435663581	
3286	185.260000	979.241793797	793.981793797	0.810812813369	
3287	127.260000	986.529993967	859.269993967	0.871002401571	
3288	148.340000	993.370984861	845.030984861	0.850670089764	
3289	228.880000	999.635369566	770.755369566	0.771036512944	
3290	157.830000	1005.43693436	847.60693436	0.843023471084	
3291	194.260000	1010.84140105	816.581401052	0.807823462911	
3292	306.410000	1015.73411453	709.324114533	0.698336409484	
3293	831.500000	1020.13618729	188.636187293	0.184912749535	
3294	529.630000	1024.08729475	494.457294749	0.482827291466	
3295	1242.360000	1027.54378582	0.0	0.0	
3296	360.840000	1030.54524191	669.705241915	0.649855255913	
3297	316.550000	1033.03080206	716.480802059	0.693571576599	
3298	349.340000	1035.02555288	685.685552884	0.662481762864	
3299	356.600000	1036.53764082	679.937640824	0.655970043002	
3300	479.490000	1037.56897986	558.078979863	0.537871689202	
3301	335.950000	1038.11520468	702.165204683	0.676384664742	
3302	1266.250000	1038.16945178	0.0	0.0	
3303	369.960000	1037.73729966	667.777299657	0.643493589252	
3304	323.570000	1036.81019736	713.240197363	0.687917807114	
3305	310.680000	1035.41736587	724.737365865	0.699947083908	
3306	290.470000	1033.51258218	743.042582177	0.718948753011	
3307	290.990000	1031.15108086	740.161080857	0.717800809792	
3308	920.080000	1028.30162929	108.221629291	0.105243078693	
3309	450.300000	1024.97269377	574.672693766	0.56067122301	
3310	427.930000	1021.12523668	593.195236676	0.580923098725	
3311	419.400000	1016.83751358	597.437513578	0.587544721354	
3312	383.850000	1012.02555472	628.175554723	0.620711158717	
3313	315.090000	1006.82383413	691.733834135	0.687045549264	
3314	387.650000	1001.09946758	613.449467585	0.612775740521	
3315	866.590000	994.883921994	128.293921994	0.128953658972	
3316	472.190000	988.19846797	516.00846797	0.522170884387	
3317	345.650000	981.021773266	635.371773266	0.647663273722	
3318	357.780000	973.430870878	615.650870878	0.632454639868	
3319	1118.740000	965.438540924	0.0	0.0	
3320	1072.530000	956.912235224	0.0	0.0	
3321	502.580000	948.087017331	445.507017331	0.469900978694	
3322	438.670000	938.861055818	500.191055818	0.532763663716	
3323	514.190000	928.707468813	414.517468813	0.446338037254	
3324	366.310000	918.543638884	552.233638884	0.601205664605	
3325	211.840000	907.848855081	696.008855081	0.766657193194	
3326	248.410000	896.804235077	648.394235077	0.723005322361	
3327	262.370000	885.22763691	622.85763691	0.703612958904	
3328	295.740000	873.233669266	577.493669266	0.661327763222	
3329	247.180000	860.953734042	613.773734042	0.712899787495	
3330	332.110000	848.060036445	515.950036445	0.608388574243	
3331	332.300000	834.805998683	502.505998683	0.601943444915	
3332	709.340000	821.431134064	112.091134064	0.136458346191	
3333	825.800000	807.446788318	0.0	0.0	
3334	782.530000	793.082339764	10.5523397639	0.0133054781765	
3335	765.380000	778.295094179	12.9150941795	0.0165940840127	
3336	747.090000	763.393161937	16.3031619365	0.0213561802089	
3337	731.000000	747.830048862	16.830048862	0.0225051786667	
3338	716.860000	732.176254628	15.3162546283	0.0209188081852	
3339	662.060000	716.131024575	54.0710245747	0.0755043738075	
3340	367.540000	699.587923465	332.047923465	0.47463358404	
3341	361.980000	682.827027775	320.847027775	0.469880386575	
3342	698.670000	666.035079794	0.0	0.0	
3343	680.040000	648.417027829	0.0	0.0	
3344	665.140000	630.726850585	0.0	0.0	
3345	617.270000	612.682774226	0.0	0.0	
3346	580.630000	594.413276211	13.7832762113	0.0231880356023	
3347	566.200000	576.054384237	9.85438423731	0.0171066908038	
3348	552.050000	557.180825619	5.13082561912	0.00920854663909	
3349	515.110000	538.047072615	22.9370726148	0.0426302340115	
3350	491.310000	518.791903323	27.4819033225	0.0529728840148	
3351	469.440000	498.970176637	29.5301766371	0.059182247797	
3352	449.180000	479.309617068	30.1296170682	0.0628604476006	
3353	429.340000	459.162317733	29.8223177334	0.0649494015115	
3354	408.830000	439.41019111	30.5801911103	0.0695937229699	
3355	388.510000	418.849372901	30.3393729012	0.072435044348	
3356	366.220000	397.886216335	31.6662163355	0.0795861103889	
3357	344.860000	377.221762579	32.3617625794	0.0857897549657	
3358	324.190000	356.316595481	32.1265954811	0.0901630625363	
3359	301.630000	335.320360992	33.6903609916	0.100472160092	
3360	278.010000	314.10207692	36.0920769196	0.114905565966	
3361	251.730000	292.598635134	40.8686351339	0.139674729225	
3362	223.250000	271.033859413	47.7838594129	0.176302176844	
3363	196.260000	249.056865653	52.7968656527	0.21198719222	
3364	170.580000	227.183589498	56.6035894984	0.249153513347	
3365	103.400000	205.354558068	101.954558068	0.496480618825	
3366	23.460000	183.728902318	160.268902318	0.872311869804	
3367	22.920000	161.509319657	138.589319657	0.858088684612	
3368	21.990000	139.218648327	117.228648327	0.842047022692	
3369	20.150000	117.01583425	96.8658342499	0.827801082399	
3370	18.670000	94.7640464098	76.0940464098	0.802984352111	
3371	17.470000	73.0686876089	55.5986876089	0.760909897636	
3372	15.010000	50.3047851917	35.2947851917	0.701618843162	
3373	12.910000	27.8953001237	14.9853001237	0.537198024658	
3374	11.000000	5.62815638086	0.0	0.0	
3375	7.510000	0.0	0.0	0.0	
3445	45.810000	372.099694569	326.289694569	0.876887832297	
3446	57.520000	413.673585428	356.153585428	0.860953171713	
3447	62.460000	434.075585617	371.615585617	0.856108009596	
3448	95.060000	608.186591677	513.126591677	0.843699283574	
3449	213.910000	759.148889327	545.238889327	0.71822391759	
3450	181.570000	789.213511018	607.643511018	0.769935514959	
3451	83.620000	869.700666228	786.080666228	0.903851976609	
3452	94.620000	985.407299231	890.787299231	0.903978791233	
3453	84.990000	998.456048931	913.466048931	0.914878576687	
3454	80.650000	1004.23558328	923.585583277	0.919690159019	
3455	81.270000	1018.76228477	937.492284767	0.920226728831	
3456	67.750000	1035.91101963	968.161019633	0.934598629886	
3457	61.710000	1014.62976713	952.919767132	0.939179785574	
3458	59.480000	992.555942017	933.075942017	0.940073906687	
3459	69.910000	985.755215323	915.845215323	0.929079756401	
3460	133.570000	962.788590146	829.218590146	0.861267570714	
3461	167.110000	945.453732202	778.343732202	0.823248886425	
3462	212.750000	915.80331808	703.05331808	0.767690293538	
3463	222.660000	904.843707631	682.183707631	0.753924353872	
3464	220.870000	893.707500117	672.837500117	0.75286097524	
3465	219.130000	882.03622048	662.90622048	0.751563490351	
3466	194.960000	870.107966978	675.147966978	0.775935852332	
3467	150.520000	857.608284229	707.088284229	0.8244886357	
3468	121.030000	844.917536799	723.887536799	0.856755251573	
3469	123.140000	831.748669657	708.608669657	0.851950469544	
3470	145.180000	817.916072833	672.736072833	0.822500125842	
3471	152.230000	804.017767207	651.787767207	0.810663388038	
3472	155.700000	789.65029145	633.95029145	0.802824108741	
3473	154.530000	775.011951733	620.481951733	0.800609526531	
3474	131.340000	760.218724233	628.878724233	0.827233931745	
3475	79.030000	744.510444867	665.480444867	0.893849709504	
3476	71.630000	728.654636925	657.024636925	0.901695540836	
3477	50.410000	712.455253766	662.045253766	0.92924467925	
3478	34.950000	696.197428203	661.247428203	0.949798722914	
3479	50.430000	679.283177756	628.853177756	0.925759975145	
3480	35.200000	661.989278359	626.789278359	0.94682693338	
3481	26.770000	644.614081127	617.844081127	0.958471276406	
3482	24.660000	626.999193252	602.339193252	0.960669805854	
3483	23.540000	608.97416608	585.43416608	0.961344829861	
3484	24.380000	590.664804123	566.284804123	0.958724474812	
3485	26.020000	571.955016683	545.935016683	0.954506911836	
3486	33.690000	553.101510596	519.411510596	0.939088938731	
3487	30.310000	533.926137041	503.616137041	0.943231848195	
3488	57.840000	514.435543523	456.595543523	0.887566089225	
3489	73.870000	495.031039788	421.161039788	0.850777034039	
3490	92.160000	475.135136108	382.975136108	0.80603413009	
3491	104.480000	455.017124481	350.537124481	0.770382268318	
3492	99.690000	435.16178621	335.47178621	0.770912788854	
3493	91.430000	414.496121298	323.066121298	0.779418925046	
3494	75.390000	394.049756862	318.659756862	0.808678983587	
3495	60.860000	373.146023963	312.286023963	0.836900312233	
3496	58.700000	352.069048546	293.369048546	0.833271341964	
3497	60.040000	330.758103315	270.718103315	0.81847761431	
3498	55.360000	309.435842261	254.075842261	0.821093769889	
3499	45.970000	287.971810439	242.001810439	0.840366319433	
3500	37.970000	266.159638072	228.189638072	0.857341254764	
3501	38.270000	244.659359975	206.389359975	0.843578434915	
3502	42.490000	222.685688041	180.195688041	0.809192946463	
3503	39.530000	201.049698678	161.519698678	0.803381948544	
3504	29.490000	178.958261471	149.468261471	0.835212972245	
3505	21.060000	156.786621758	135.726621758	0.865677315043	
3506	14.500000	134.619397061	120.119397061	0.892288924802	
3507	9.660000	112.46777633	102.80777633	0.914108731272	
3508	7.490000	90.1941370584	82.7041370584	0.91695690824	
3509	5.900000	68.0319151764	62.1319151764	0.913275997233	
3510	4.160000	45.3962214002	41.2362214002	0.908362417142	
3511	2.600000	23.1166372615	20.5166372615	0.8875268937	
3512	1.970000	0.682532870514	0.0	0.0	
3513	2.050000	0.0	0.0	0.0	
3651	7.050000	0.0	0.0	0.0	
3652	10.560000	0.0	0.0	0.0	
3653	16.840000	22.280105498	5.44010549801	0.244168749493	
3654	24.870000	44.5010811651	19.6310811651	0.44113717355	
3655	32.760000	66.7053864266	33.9453864266	0.508885237685	
3656	52.460000	88.659502655	36.199502655	0.408298056846	
3657	87.650000	111.541812655	23.8918126549	0.214196022875	
3658	144.230000	133.70638316	0.0	0.0	
3659	98.760000	155.664352175	56.9043521752	0.365558018776	
3660	88.130000	178.068914678	89.9389146777	0.505079254515	
3661	158.030000	199.951155726	41.9211557261	0.209656981346	
3662	163.000000	221.889656461	58.8896564614	0.26540063832	
3663	209.560000	243.799444472	34.2394444722	0.140441027445	
3664	244.170000	265.38007663	21.2100766296	0.0799233947741	
3665	238.790000	287.055704986	48.2657049855	0.168140553026	
3666	266.040000	308.526774375	42.4867743754	0.137708548833	
3667	153.870000	329.784439927	175.914439927	0.533422498544	
3668	261.200000	350.820122428	89.6201224285	0.255458899587	
3669	372.300000	372.113869295	0.0	0.0	
3670	355.460000	392.815170124	37.3551701244	0.0950960476211	
3671	161.600000	413.541863317	251.941863317	0.609229404966	
3672	229.410000	434.006848749	204.596848749	0.471413871322	
3673	515.890000	454.000758855	0.0	0.0	
3674	294.810000	494.083939349	199.273939349	0.403320009979	
3675	409.630000	513.553263749	103.923263749	0.20236121759	
3676	402.450000	532.208354378	129.758354378	0.243811194075	
3677	389.500000	589.401918027	199.901918027	0.339160616742	
3678	497.270000	607.954223408	110.684223408	0.182060127467	
3679	487.440000	625.91590196	138.47590196	0.221237232552	
3680	389.850000	643.703110949	253.853110949	0.394363654037	
3681	484.630000	661.186220154	176.556220154	0.267029491499	
3682	568.240000	676.206651077	107.966651077	0.159665171742	
3683	494.360000	788.694733005	294.334733005	0.373192213271	
3684	440.790000	802.95240078	362.16240078	0.451038443161	
3685	506.150000	817.021020642	310.871020642	0.380493295507	
3686	322.560000	830.521321385	507.961321385	0.611617436308	
3687	409.590000	843.809201063	434.219201063	0.514594058131	
3688	228.190000	856.526436183	628.336436183	0.733586740163	
3689	278.950000	868.804988894	589.854988894	0.678926797652	
3690	207.680000	880.996798457	673.316798457	0.764267020761	
3691	197.670000	892.494523677	694.824523677	0.778519649414	
3692	234.800000	903.75972677	668.95972677	0.740196433803	
3693	359.530000	914.380293968	554.850293968	0.606804737185	
3694	259.010000	924.847339348	665.837339348	0.719942968985	
3695	175.390000	934.574771595	759.184771595	0.812331762711	
3696	231.200000	943.96538268	712.76538268	0.755075764173	
3697	432.200000	952.913964107	520.713964107	0.54644383829	
3698	348.480000	961.4993177	613.0193177	0.637566045462	
3699	458.040000	969.546821204	511.506821204	0.527573099119	
3700	453.360000	977.263298955	523.903298955	0.536092268598	
3701	597.780000	984.322047639	386.542047639	0.392698760092	
3702	387.110000	991.015065894	603.905065894	0.609380307805	
3703	361.070000	997.280628961	636.210628961	0.637945439313	
3704	434.320000	1002.99598642	568.675986424	0.566977330041	
3705	320.350000	1008.34540815	687.99540815	0.682301325111	
3706	878.570000	1013.14565024	134.57565024	0.132829519831	
3707	434.840000	1017.0985918	582.258591798	0.572470158246	
3708	1078.330000	1021.32232854	0.0	0.0	
3709	1283.700000	1024.66047293	0.0	0.0	
3710	917.410000	1027.54801711	110.138017109	0.107185275311	
3711	1119.790000	1029.90449566	0.0	0.0	
3712	1161.830000	1031.84130481	0.0	0.0	
3713	1164.280000	1033.26257262	0.0	0.0	
3714	1049.950000	1034.19404634	0.0	0.0	
3715	1115.320000	1034.64014609	0.0	0.0	
3716	798.990000	1034.60458504	235.614585041	0.227733946328	
3717	1224.360000	1034.06944253	0.0	0.0	
3718	1286.850000	1033.04691989	0.0	0.0	
3719	1131.330000	1031.56289299	0.0	0.0	
3720	1052.890000	1029.55304686	0.0	0.0	
3721	1190.960000	1027.0749419	0.0	0.0	
3722	1171.550000	1024.2825082	0.0	0.0	
3723	376.850000	1020.67878825	643.828788247	0.630784920448	
3724	492.820000	1016.78086642	523.96086642	0.515313460082	
3725	646.140000	1012.34778728	366.207787282	0.361741085309	
3726	767.420000	1007.51611708	240.096117084	0.238304988886	
3727	474.520000	1002.1068635	527.586863498	0.526477646961	
3728	381.660000	996.255908296	614.595908296	0.616905659659	
3729	366.980000	989.975511077	622.995511077	0.62930396167	
3730	484.650000	983.184665616	498.534665616	0.507061067011	
3731	513.470000	975.951947234	462.481947234	0.473877785218	
3732	715.050000	968.338209334	253.288209334	0.261569983393	
3733	705.580000	960.137445777	254.557445777	0.26512604721	
3734	629.290000	951.536785955	322.246785955	0.338659304308	
3735	789.730000	942.456621769	152.726621769	0.162051619397	
3736	1115.470000	933.026367136	0.0	0.0	
3737	851.810000	923.128344993	71.3183449926	0.0772572366339	
3738	784.540000	912.833408585	128.293408585	0.140544164333	
3739	737.780000	902.077334334	164.297334334	0.182132205389	
3740	1155.240000	890.746653491	0.0	0.0	
3741	436.760000	878.948365459	442.188365459	0.503087988824	
3742	407.410000	867.09284615	459.68284615	0.530142588756	
3743	352.870000	854.504760216	501.634760216	0.587047356049	
3744	806.310000	841.636863904	35.3268639042	0.041973997836	
3745	826.010000	828.462405488	2.45240548808	0.00296018922746	
3746	344.380000	814.856969992	470.476969992	0.577373683134	
3747	276.130000	800.586026355	524.456026355	0.655090157822	
3748	327.730000	786.315116693	458.585116693	0.583207809385	
3749	315.610000	756.488062575	440.878062575	0.582795795976	
3750	333.500000	740.936376694	407.436376694	0.549893876869	
3751	337.290000	724.927184773	387.637184773	0.534725684062	
3752	303.660000	708.734029702	405.074029702	0.571545901179	
3753	598.010000	692.152205348	94.1422053476	0.136013733136	
3754	301.660000	675.696645838	374.036645838	0.553557055732	
3755	487.560000	658.187978614	170.627978614	0.259238977553	
3756	705.660000	641.004275309	0.0	0.0	
3757	509.560000	622.932356924	113.372356924	0.181997861667	
3758	286.770000	605.468981771	318.698981771	0.526367149047	
3759	401.140000	586.446442524	185.306442524	0.315981868227	
3760	525.800000	567.879292692	42.079292692	0.0740990087744	
3761	399.530000	549.238145104	149.708145104	0.272574194707	
3762	284.410000	530.089721683	245.679721683	0.46346818592	
3763	263.550000	510.302894332	246.752894332	0.483542023909	
3764	215.300000	490.860553686	275.560553686	0.561382558889	
3765	269.270000	432.309025495	163.039025495	0.377135372801	
3766	147.480000	410.112048996	262.632048996	0.640390960565	
3767	143.460000	389.492657428	246.032657428	0.631674699731	
3768	216.680000	369.321975895	152.641975895	0.413303258017	
3769	216.680000	369.252139398	152.572139398	0.413192296317	
3836	3.410000	0.0	0.0	0.0	
3837	7.250000	19.4243150769	12.1743150769	0.626756466248	
3838	11.450000	41.6611410675	30.2111410675	0.725163552735	
3839	15.180000	64.328571209	49.148571209	0.764023983205	
3840	19.870000	86.5956422392	66.7256422392	0.770542726098	
3841	25.210000	109.047623423	83.837623423	0.768816603162	
3842	33.820000	131.153762625	97.3337626254	0.742134733133	
3843	51.790000	153.201332136	101.411332136	0.661948109211	
3844	67.320000	175.327229453	108.007229453	0.616032260306	
3845	89.960000	197.446083027	107.486083027	0.544381946601	
3846	126.240000	219.546435759	93.306435759	0.424996358681	
3847	133.580000	241.471344713	107.891344713	0.446808066777	
3848	126.620000	262.994562342	136.374562342	0.518545178758	
3849	177.510000	284.685502868	107.175502868	0.37646983	
3850	170.240000	305.95756672	135.71756672	0.443582971897	
3851	178.180000	327.657108426	149.477108426	0.456199803337	
3852	176.570000	348.63571214	172.06571214	0.49354012268	
3853	247.310000	369.594320687	122.284320687	0.330860930058	
3854	191.760000	390.796539926	199.036539926	0.509309882742	
3855	204.500000	411.32960428	206.82960428	0.502831797488	
3856	200.140000	431.740456353	231.600456353	0.536434454879	
3857	202.150000	451.950234144	249.800234144	0.552716240135	
3858	211.670000	472.281972097	260.611972097	0.551814355606	
3859	224.020000	491.728447488	267.708447488	0.544423347593	
3860	242.950000	511.602990233	268.652990233	0.525120054733	
3861	256.240000	530.909872366	274.669872366	0.517356874797	
3862	295.800000	550.032111124	254.232111124	0.462213216251	
3863	398.470000	569.020496409	170.550496409	0.299726455347	
3864	344.460000	587.429913443	242.969913443	0.413615152859	
3865	371.290000	605.871303496	234.581303496	0.387180086171	
3866	357.990000	624.023578737	266.033578737	0.426319754256	
3867	362.310000	641.760741693	279.450741693	0.435443808787	
3868	361.570000	659.022701227	297.452701227	0.451354256346	
3869	384.050000	676.149954068	292.099954068	0.432004694092	
3870	448.990000	693.069428858	244.079428858	0.352171685397	
3871	465.010000	709.331439243	244.321439243	0.344439038968	
3872	443.250000	725.534125958	282.284125958	0.389070776768	
3873	556.760000	741.496476388	184.736476388	0.249140059691	
3874	593.340000	756.643632688	163.303632688	0.215826348935	
3875	556.800000	771.895579012	215.095579012	0.278658907837	
3876	533.430000	786.824372587	253.394372587	0.322046928661	
3877	544.550000	800.89938206	256.34938206	0.320076888311	
3878	470.020000	814.887251898	344.867251898	0.42320854952	
3879	437.790000	828.624408876	390.834408876	0.471666541185	
3880	417.910000	841.832302624	423.922302624	0.503570962177	
3881	423.660000	854.726647377	431.066647377	0.504332757964	
3882	441.820000	867.008506093	425.188506093	0.490408690463	
3883	467.810000	879.046170205	411.236170205	0.46782089968	
3884	458.110000	890.589931901	432.479931901	0.485610623261	
3885	506.580000	901.825178783	395.245178783	0.438272503454	
3886	539.970000	912.523390953	372.553390953	0.408267223226	
3887	602.960000	922.860466321	319.900466321	0.346640123828	
3888	622.340000	932.533298012	310.193298012	0.332635090536	
3889	584.230000	942.120610269	357.890610269	0.3798776997	
3890	590.950000	951.130919967	360.180919967	0.378687005549	
3891	574.880000	959.660927221	384.780927221	0.400955083516	
3892	589.970000	967.658746758	377.688746758	0.39031192352	
3893	692.360000	975.405297279	283.045297279	0.290182243287	
3894	770.260000	982.513693125	212.253693125	0.216031282424	
3895	772.430000	989.185242736	216.755242736	0.21912502671	
3896	780.300000	994.830717933	214.530717933	0.215645450091	
3897	780.690000	994.951374219	214.261374219	0.215348588655	
3898	670.390000	1006.46793256	336.077932563	0.333918172343	
3899	733.330000	1011.19698202	277.866982019	0.274790161521	
3900	586.300000	1015.5865056	429.286505598	0.422698119	
3901	588.750000	1019.45881794	430.708817937	0.422487706574	
3902	782.210000	1022.8321407	240.622140701	0.235250859966	
3903	714.250000	1025.66571522	311.415715221	0.303623013424	
3904	755.930000	1028.05905929	272.129059286	0.264701776448	
3905	724.160000	1029.99168066	305.831680657	0.296926360087	
3906	719.450000	1031.41164131	311.96164131	0.302460849592	
3907	805.970000	1032.3516402	226.381640204	0.219287335233	
3908	595.220000	1032.80009875	437.580098754	0.423683246431	
3909	899.440000	1032.75776013	133.317760133	0.129089090665	
3910	673.680000	1032.23723808	358.557238085	0.34735933258	
3911	720.550000	1031.22471275	310.674712752	0.301267714893	
3912	673.090000	1029.71862815	356.628628146	0.346335997425	
3913	630.880000	1027.74457801	396.864578008	0.386150981966	
3914	674.710000	1025.25470758	350.544707582	0.341909873702	
3915	633.130000	1022.25207016	389.122070156	0.380651780041	
3916	526.780000	1018.85140943	492.071409427	0.482966804456	
3917	524.720000	1014.89837805	490.178378049	0.482982718911	
