index	modelNormRad	normRad	modelRad	rad	
16361	0.378246418365	0.559948958113	554.765931803	392.640000	
16362	0.29522519572	0.53017453737	631.907825176	421.250000	
16363	0.320808916156	0.495980594832	611.666181316	453.910000	
16364	0.356935216726	0.514938630346	581.33655885	438.500000	
16365	0.338799716723	0.512415957826	599.696823485	442.230000	
16366	0.306605028113	0.51890413967	630.618679178	437.540000	
16367	0.321417295433	0.541563079141	618.490754945	417.840000	
16368	0.299666935405	0.540415956666	639.388496697	419.590000	
16369	0.318316402601	0.539457601661	623.079897443	420.950000	
16370	0.319688121791	0.553941741583	622.205796209	407.960000	
16371	0.303865331582	0.503982443514	636.730159215	453.690000	
16372	0.46169603106	0.482630686483	492.149715292	473.010000	
16373	0.267799400023	0.32848564266	668.768896868	613.340000	
16374	0.258353253145	0.312060450035	676.391676373	627.410000	
16375	0.309800275101	0.261991110278	628.186410315	671.700000	
16376	0.271205372739	0.163701788416	661.633299213	759.230000	
16377	0.298053253737	0.301930155952	635.268634221	631.760000	
16378	0.285021916986	0.26502930009	644.702469111	662.730000	
16379	0.315999297041	0.150793799975	614.202694264	762.550000	
16380	0.351803575134	0.334073012572	579.313635739	595.160000	
16381	0.356362096916	0.339484958557	572.186425136	587.190000	
16382	0.412211141729	0.282780901617	519.522017575	633.920000	
16383	0.360814771401	0.379882161363	561.314444208	544.570000	
16384	0.328688150272	0.0	585.421727989	1410.520000	
16385	0.409414476942	0.38343701748	511.165887857	533.650000	
16386	0.406841646337	0.0	509.177450694	975.630000	
16387	0.369947898649	0.0	536.142154601	919.410000	
16388	0.364478023827	0.174274376785	535.747565483	696.090000	
16389	0.321506937159	0.0	566.316490453	877.950000	
16390	0.508958126141	0.187379404048	405.489032244	671.040000	
16391	0.251378350341	0.277507428494	611.316736372	589.980000	
16392	0.217875304643	0.0	631.055026037	989.570000	
16393	0.292599465857	0.288765887853	563.516166877	566.570000	
16394	0.272862332263	0.113418644469	571.577000646	696.910000	
16395	0.240351911293	0.242495749147	588.781627746	587.120000	
16396	0.180541163778	0.0	625.790108853	903.160000	
16397	0.250931854723	0.280421642374	563.181692419	541.010000	
16398	0.183368366662	0.0	603.995805308	1168.360000	
16399	0.228630025436	0.0	560.847697257	832.120000	
16400	0.288084626299	0.137311689133	508.291522852	615.940000	
16401	0.372244928278	0.163111035425	439.816898458	586.340000	
16402	0.397134488206	0.0	414.013035229	744.080000	
16403	0.425127932916	0.16597509104	386.648507217	560.950000	
16404	0.328841285423	0.142180634726	441.790539028	564.660000	
16405	0.343531476087	0.0	422.350425277	698.810000	
16406	0.353624344069	0.287075472997	405.908858791	447.700000	
16407	0.357736865826	0.0	393.282161254	647.000000	
16408	0.419066068369	0.375203043383	346.507206874	372.670000	
16409	0.438449537547	0.336669150893	325.909306534	384.980000	
16410	0.439291603933	0.0487603942252	316.157520659	536.360000	
16411	0.487857910278	0.0	280.093739456	741.660000	
16412	0.453667087215	0.463169134245	289.301653509	284.270000	
16413	0.496780768192	0.325062550959	257.634845715	345.550000	
16414	0.47800391491	0.412300308267	258.084876644	290.570000	
16415	0.495782506746	0.0154229614332	240.243781004	469.120000	
16416	0.498298695932	0.606613399506	229.841608498	180.220000	
16417	0.513460670586	0.525298833124	213.689352097	208.490000	
16418	0.500529633865	0.634931964985	209.943682635	153.450000	
16419	0.478013941388	0.633555854869	209.495746242	147.070000	
16420	0.476238920157	0.657695836076	199.969333531	130.690000	
16421	0.515981312219	0.749868702256	175.316297914	90.600000	
16422	0.710871640338	0.634334381134	99.0181811261	125.230000	
16423	0.535543281582	0.446220856501	149.76735253	178.570000	
16424	0.547109132852	0.472036598521	136.974671849	159.680000	
16425	0.551394830223	0.404374968424	126.494412205	167.950000	
16426	0.491445572177	0.643328301756	132.859158206	93.180000	
16427	0.483603909168	0.471120784638	124.187937217	127.190000	
